x,y,u1,u2,p
0.04,0.25,-0.00229165,0.0123361,-0.0189359
0.04,0.26,-0.00240478,0.0134565,-0.0194975
0.04,0.27,-0.00251944,0.014638,-0.0200592
0.04,0.28,-0.00263564,0.0158806,-0.0206208
0.04,0.29,-0.00275336,0.0171842,-0.0211824
0.04,0.3,-0.00282377,0.0185422,-0.0211169
0.04,0.31,-0.00294615,0.0199171,-0.0225838
0.04,0.32,-0.00307151,0.0213589,-0.0240506
0.04,0.33,-0.00319986,0.0228675,-0.0255175
0.04,0.34,-0.00333119,0.0244429,-0.0269844
0.04,0.35,-0.00341001,0.0260902,-0.0277649
0.04,0.36,-0.00354784,0.0277457,-0.0303782
0.04,0.37,-0.00368954,0.0294758,-0.0329915
0.04,0.38,-0.00383512,0.0312806,-0.0356048
0.04,0.39,-0.00398457,0.03316,-0.0382181
0.04,0.4,-0.00407498,0.0351344,-0.0400613
0.04,0.41,-0.00423333,0.0371064,-0.0441339
0.04,0.42,-0.00439605,0.0391625,-0.0482066
0.04,0.43,-0.00456315,0.0413028,-0.0522792
0.04,0.44,-0.00473463,0.0435272,-0.0563519
0.04,0.45,-0.00483953,0.0458774,-0.0595511
0.04,0.46,-0.00502318,0.0482105,-0.0655022
0.04,0.47,-0.00521158,0.0506382,-0.0714533
0.04,0.48,-0.00540472,0.0531608,-0.0774043
0.04,0.49,-0.0056026,0.0557782,-0.0833554
0.04,0.5,-0.00572548,0.0585646,-0.0883112
0.04,0.51,-0.00594044,0.061311,-0.0967134
0.04,0.52,-0.00616077,0.0641642,-0.105116
0.04,0.53,-0.00638646,0.0671242,-0.113518
0.04,0.54,-0.00661751,0.0701909,-0.12192
0.04,0.55,-0.00676385,0.0734889,-0.129186
0.04,0.56,-0.00701947,0.0767117,-0.140849
0.04,0.57,-0.00728192,0.0800555,-0.152511
0.04,0.58,-0.0075512,0.0835205,-0.164174
0.04,0.59,-0.00782731,0.0871066,-0.175836
0.04,0.6,-0.0080064,0.0910183,-0.186171
0.04,0.61,-0.00832173,0.0948007,-0.202308
0.04,0.62,-0.0086465,0.0987205,-0.218445
0.04,0.63,-0.0089807,0.102778,-0.234582
0.04,0.64,-0.00932434,0.106972,-0.25072
0.04,0.65,-0.00955878,0.111642,-0.265269
0.04,0.66,-0.00996991,0.116098,-0.287673
0.04,0.67,-0.0103961,0.120717,-0.310077
0.04,0.68,-0.0108373,0.125498,-0.332481
0.04,0.69,-0.0112935,0.130443,-0.354885
0.04,0.7,-0.0116147,0.136119,-0.375619
0.04,0.71,-0.0121667,0.141423,-0.407735
0.04,0.72,-0.0127379,0.146914,-0.43985
0.04,0.73,-0.0133282,0.152594,-0.471965
0.04,0.74,-0.0139377,0.158461,-0.504081
0.04,0.75,-0.0143908,0.165618,-0.5326
0.04,0.76,-0.0153549,0.172175,-0.58098
0.04,0.77,-0.0163,0.178805,-0.62936
0.04,0.78,-0.0172262,0.185506,-0.67774
0.04,0.79,-0.0181334,0.19228,-0.72612
