x,y,u1,u2,p
0.22,0.44,-0.086231,0.124899,-0.0897994
0.22,0.45,-0.0882916,0.130071,-0.0948664
0.22,0.46,-0.0903383,0.135327,-0.0999333
0.22,0.47,-0.092371,0.140668,-0.105
0.22,0.48,-0.0943897,0.146094,-0.110067
0.22,0.49,-0.0963946,0.151604,-0.115134
0.22,0.5,-0.0983855,0.1572,-0.120201
0.22,0.51,-0.100859,0.163278,-0.125771
0.22,0.52,-0.103062,0.169247,-0.131341
0.22,0.53,-0.104674,0.174782,-0.139714
0.22,0.54,-0.106187,0.18031,-0.148087
0.22,0.55,-0.1076,0.185833,-0.15646
0.22,0.56,-0.108915,0.191349,-0.164833
0.22,0.57,-0.11013,0.196859,-0.173206
0.22,0.58,-0.111247,0.202363,-0.181579
0.22,0.59,-0.112264,0.207861,-0.189952
0.22,0.6,-0.113182,0.213353,-0.198325
0.22,0.61,-0.114853,0.219036,-0.2055
0.22,0.62,-0.115857,0.224349,-0.212676
0.22,0.63,-0.115538,0.229031,-0.226126
0.22,0.64,-0.114892,0.233428,-0.239577
0.22,0.65,-0.11392,0.237539,-0.253027
0.22,0.66,-0.112623,0.241365,-0.266477
0.22,0.67,-0.110999,0.244905,-0.279927
0.22,0.68,-0.10905,0.248161,-0.293377
0.22,0.69,-0.106774,0.251131,-0.306827
0.22,0.7,-0.104173,0.253815,-0.320277
0.22,0.71,-0.101946,0.255278,-0.326557
0.22,0.72,-0.098274,0.256097,-0.332837
0.22,0.73,-0.0922752,0.256894,-0.350561
0.22,0.74,-0.0853088,0.256704,-0.368284
0.22,0.75,-0.0773747,0.255526,-0.386007
0.22,0.76,-0.0684731,0.253362,-0.403731
0.22,0.77,-0.0586038,0.25021,-0.421454
0.22,0.78,-0.0477669,0.246071,-0.439177
0.22,0.79,-0.0359625,0.240945,-0.4569
0.22,0.8,-0.0231903,0.234832,-0.474624
0.22,0.81,-0.00519899,0.225094,-0.474178
0.22,0.82,0.0153419,0.215065,-0.473732
0.22,0.83,0.0369276,0.206549,-0.480867
0.22,0.84,0.0616916,0.19688,-0.488002
0.22,0.85,0.0896337,0.186059,-0.495137
0.22,0.86,0.120754,0.174084,-0.502272
0.22,0.87,0.155053,0.160956,-0.509407
0.22,0.88,0.192529,0.146675,-0.516542
0.22,0.89,0.233184,0.131241,-0.523677
0.22,0.9,0.277017,0.114654,-0.530812
0.22,0.91,0.333507,0.0970689,-0.521386
0.22,0.92,0.392599,0.0804126,-0.51196
0.22,0.93,0.449023,0.0637196,-0.487574
0.22,0.94,0.511019,0.0489241,-0.463188
0.22,0.95,0.578587,0.0360262,-0.438803
0.22,0.96,0.651726,0.0250258,-0.414417
0.22,0.97,0.730437,0.015923,-0.390031
0.22,0.98,0.81472,0.00871777,-0.365645
0.22,0.99,0.904574,0.00341011,-0.34126
0.22,1,1,-1.47316e-32,-0.316874
0.23,0,-7.696e-34,3.24551e-33,-0.0530156
0.23,0.01,-0.00237171,0.000198762,-0.0516741
0.23,0.02,-0.00466242,0.00053944,-0.0503327
0.23,0.03,-0.00687214,0.00102203,-0.0489913
0.23,0.04,-0.00893789,0.00163523,-0.0476257
0.23,0.05,-0.0110091,0.00239535,-0.0462601
0.23,0.06,-0.0130858,0.00330241,-0.0448946
0.23,0.07,-0.0151679,0.0043564,-0.043529
0.23,0.08,-0.0172555,0.00555731,-0.0421634
0.23,0.09,-0.0193485,0.00690516,-0.0407978
0.23,0.1,-0.021447,0.00839993,-0.0394323
0.23,0.11,-0.0234781,0.0100957,-0.0392527
0.23,0.12,-0.0254869,0.0118821,-0.0390732
0.23,0.13,-0.0274734,0.0137591,-0.0388937
0.23,0.14,-0.0294269,0.0156625,-0.0386328
0.23,0.15,-0.0313701,0.017678,-0.0383718
0.23,0.16,-0.0333031,0.0198056,-0.0381109
0.23,0.17,-0.0352258,0.0220453,-0.03785
0.23,0.18,-0.0371384,0.0243972,-0.037589
0.23,0.19,-0.0390406,0.0268612,-0.0373281
0.23,0.2,-0.0409327,0.0294373,-0.0370671
0.23,0.21,-0.042864,0.032266,-0.03791
0.23,0.22,-0.0448074,0.035178,-0.038753
0.23,0.23,-0.0467629,0.0381733,-0.0395959
0.23,0.24,-0.048715,0.0411558,-0.0405766
0.23,0.25,-0.0506769,0.0442472,-0.0415573
0.23,0.26,-0.0526486,0.0474476,-0.042538
0.23,0.27,-0.0546302,0.050757,-0.0435187
0.23,0.28,-0.0566216,0.0541754,-0.0444993
0.23,0.29,-0.0586229,0.0577028,-0.04548
0.23,0.3,-0.060634,0.0613392,-0.0464607
0.23,0.31,-0.0627724,0.0652995,-0.0485343
0.23,0.32,-0.0649137,0.0693318,-0.0506079
0.23,0.33,-0.0670579,0.073436,-0.0526814
0.23,0.34,-0.0691743,0.0774776,-0.0553299
0.23,0.35,-0.0713053,0.0816304,-0.0579783
0.23,0.36,-0.0734508,0.0858945,-0.0606268
0.23,0.37,-0.075611,0.0902698,-0.0632753
0.23,0.38,-0.0777857,0.0947563,-0.0659237
0.23,0.39,-0.0799751,0.0993541,-0.0685722
0.23,0.4,-0.082179,0.104063,-0.0712206
0.23,0.41,-0.0846259,0.109161,-0.0748683
0.23,0.42,-0.0869968,0.114282,-0.078516
0.23,0.43,-0.0892915,0.119426,-0.0821637
0.23,0.44,-0.0914287,0.124409,-0.0872306
0.23,0.45,-0.093552,0.129478,-0.0922976
0.23,0.46,-0.0956613,0.134631,-0.0973645
0.23,0.47,-0.0977567,0.139869,-0.102431
0.23,0.48,-0.0998382,0.145191,-0.107498
0.23,0.49,-0.101906,0.150599,-0.112565
0.23,0.5,-0.103959,0.156091,-0.117632
0.23,0.51,-0.106387,0.161958,-0.123202
0.23,0.52,-0.108544,0.167717,-0.128772
0.23,0.53,-0.11043,0.173367,-0.134342
0.23,0.54,-0.111862,0.178667,-0.142715
0.23,0.55,-0.113195,0.183961,-0.151088
0.23,0.56,-0.114429,0.189248,-0.159461
0.23,0.57,-0.115564,0.19453,-0.167834
0.23,0.58,-0.1166,0.199805,-0.176207
0.23,0.59,-0.117536,0.205074,-0.18458
0.23,0.6,-0.118374,0.210337,-0.192953
0.23,0.61,-0.119747,0.21572,-0.200129
0.23,0.62,-0.120455,0.220732,-0.207305
0.23,0.63,-0.120498,0.225375,-0.214481
0.23,0.64,-0.119447,0.229354,-0.227931
0.23,0.65,-0.118069,0.233048,-0.241381
0.23,0.66,-0.116366,0.236457,-0.254831
0.23,0.67,-0.114337,0.23958,-0.268281
0.23,0.68,-0.111982,0.242418,-0.281731
0.23,0.69,-0.109301,0.24497,-0.295181
0.23,0.7,-0.106294,0.247238,-0.308631
0.23,0.71,-0.103361,0.248434,-0.314911
0.23,0.72,-0.0989823,0.248986,-0.321192
0.23,0.73,-0.0931581,0.248894,-0.327472
0.23,0.74,-0.0851173,0.24838,-0.345195
0.23,0.75,-0.0761088,0.246878,-0.362918
0.23,0.76,-0.0661328,0.24439,-0.380642
0.23,0.77,-0.0551891,0.240914,-0.398365
0.23,0.78,-0.0432778,0.236452,-0.416088
0.23,0.79,-0.0303989,0.231002,-0.433812
0.23,0.8,-0.0165524,0.224564,-0.451535
0.23,0.81,0.00213875,0.215091,-0.451089
0.23,0.82,0.0233794,0.205327,-0.450643
0.23,0.83,0.0471695,0.195273,-0.450197
0.23,0.84,0.0727596,0.1862,-0.457332
0.23,0.85,0.101528,0.175974,-0.464467
0.23,0.86,0.133474,0.164594,-0.471603
0.23,0.87,0.168599,0.152062,-0.478738
0.23,0.88,0.206902,0.138377,-0.485873
0.23,0.89,0.248383,0.123539,-0.493008
0.23,0.9,0.293042,0.107547,-0.500143
0.23,0.91,0.348705,0.090827,-0.490716
0.23,0.92,0.406972,0.0750351,-0.48129
0.23,0.93,0.467841,0.0601715,-0.471864
0.23,0.94,0.527149,0.0458829,-0.447478
0.23,0.95,0.592028,0.0334918,-0.423092
0.23,0.96,0.662479,0.0229984,-0.398707
0.23,0.97,0.738502,0.0144024,-0.374321
0.23,0.98,0.820096,0.00770405,-0.349935
0.23,0.99,0.907262,0.00290324,-0.325549
0.23,1,1,-1.77322e-32,-0.301164
0.24,0,-7.5355e-34,3.40084e-33,-0.0524731
0.24,0.01,-0.0025424,0.000191876,-0.0511317
0.24,0.02,-0.0050038,0.000525667,-0.0497903
0.24,0.03,-0.00738421,0.00100137,-0.0484488
0.24,0.04,-0.00968363,0.001619,-0.0471074
0.24,0.05,-0.0118865,0.0023894,-0.0457419
0.24,0.06,-0.0140947,0.00330674,-0.0443763
0.24,0.07,-0.0163085,0.004371,-0.0430107
0.24,0.08,-0.0185277,0.0055822,-0.0416451
0.24,0.09,-0.0207523,0.00694032,-0.0402796
0.24,0.1,-0.0229824,0.00844538,-0.038914
0.24,0.11,-0.0251205,0.0101182,-0.0387345
0.24,0.12,-0.0272362,0.0118816,-0.038555
0.24,0.13,-0.0293296,0.0137357,-0.0383754
0.24,0.14,-0.0314006,0.0156805,-0.0381959
0.24,0.15,-0.0334515,0.0177011,-0.037935
0.24,0.16,-0.0354921,0.0198338,-0.0376741
0.24,0.17,-0.0375225,0.0220787,-0.0374131
0.24,0.18,-0.0395426,0.0244357,-0.0371522
0.24,0.19,-0.0415525,0.0269048,-0.0368912
0.24,0.2,-0.0435522,0.029486,-0.0366303
0.24,0.21,-0.0455796,0.0322627,-0.0374732
0.24,0.22,-0.0476192,0.0351228,-0.0383161
0.24,0.23,-0.049671,0.0380661,-0.039159
0.24,0.24,-0.051735,0.0410927,-0.0400019
0.24,0.25,-0.0538072,0.0441727,-0.0409826
0.24,0.26,-0.0558892,0.0473617,-0.0419633
0.24,0.27,-0.0579811,0.0506597,-0.042944
0.24,0.28,-0.0600828,0.0540667,-0.0439247
0.24,0.29,-0.0621943,0.0575827,-0.0449054
0.24,0.3,-0.0643157,0.0612076,-0.0458861
0.24,0.31,-0.0665459,0.0650801,-0.0479597
0.24,0.32,-0.068779,0.0690245,-0.0500332
0.24,0.33,-0.0710151,0.0730409,-0.0521068
0.24,0.34,-0.0732541,0.0771292,-0.0541803
0.24,0.35,-0.075492,0.0812395,-0.0568288
0.24,0.36,-0.0777445,0.0854611,-0.0594772
0.24,0.37,-0.0800117,0.0897939,-0.0621257
0.24,0.38,-0.0822934,0.0942379,-0.0647742
0.24,0.39,-0.0845897,0.0987932,-0.0674226
0.24,0.4,-0.0869006,0.10346,-0.0700711
0.24,0.41,-0.0894063,0.108418,-0.0737188
0.24,0.42,-0.0918359,0.113399,-0.0773665
0.24,0.43,-0.0941894,0.118404,-0.0810141
0.24,0.44,-0.0964667,0.123432,-0.0846618
0.24,0.45,-0.0986527,0.128397,-0.0897288
0.24,0.46,-0.100825,0.133447,-0.0947957
0.24,0.47,-0.102983,0.138582,-0.0998626
0.24,0.48,-0.105127,0.143801,-0.10493
0.24,0.49,-0.107257,0.149105,-0.109997
0.24,0.5,-0.109373,0.154494,-0.115063
0.24,0.51,-0.111756,0.160151,-0.120634
0.24,0.52,-0.113867,0.1657,-0.126204
0.24,0.53,-0.115707,0.171139,-0.131774
0.24,0.54,-0.117276,0.17647,-0.137344
0.24,0.55,-0.118528,0.181535,-0.145717
0.24,0.56,-0.119682,0.186594,-0.15409
0.24,0.57,-0.120736,0.191646,-0.162462
0.24,0.58,-0.121691,0.196693,-0.170835
0.24,0.59,-0.122547,0.201734,-0.179208
0.24,0.6,-0.123304,0.206768,-0.187581
0.24,0.61,-0.12438,0.21185,-0.194757
0.24,0.62,-0.124792,0.216562,-0.201933
0.24,0.63,-0.124537,0.220904,-0.209109
0.24,0.64,-0.123618,0.224877,-0.216285
0.24,0.65,-0.121835,0.228154,-0.229735
0.24,0.66,-0.119726,0.231145,-0.243185
0.24,0.67,-0.117292,0.23385,-0.256635
0.24,0.68,-0.114531,0.236271,-0.270085
0.24,0.69,-0.111445,0.238406,-0.283535
0.24,0.7,-0.108032,0.240256,-0.296985
0.24,0.71,-0.104392,0.241186,-0.303266
0.24,0.72,-0.0993069,0.241471,-0.309546
0.24,0.73,-0.0927763,0.241112,-0.315826
0.24,0.74,-0.0848001,0.240109,-0.322106
0.24,0.75,-0.0747172,0.238284,-0.33983
0.24,0.76,-0.0636668,0.235471,-0.357553
0.24,0.77,-0.0516487,0.231672,-0.375276
0.24,0.78,-0.0386629,0.226885,-0.393
0.24,0.79,-0.0247096,0.221111,-0.410723
0.24,0.8,-0.00978869,0.21435,-0.428446
0.24,0.81,0.00960215,0.205141,-0.428
0.24,0.82,0.0315425,0.195642,-0.427554
0.24,0.83,0.0560324,0.185853,-0.427109
0.24,0.84,0.0830719,0.175773,-0.426663
0.24,0.85,0.112666,0.166143,-0.433798
0.24,0.86,0.145439,0.155359,-0.440933
0.24,0.87,0.18139,0.143423,-0.448068
0.24,0.88,0.220519,0.130333,-0.455203
0.24,0.89,0.262826,0.116091,-0.462338
0.24,0.9,0.308311,0.100695,-0.469473
0.24,0.91,0.363149,0.0848392,-0.460047
0.24,0.92,0.420589,0.0699117,-0.45062
0.24,0.93,0.480632,0.0559125,-0.441194
0.24,0.94,0.543278,0.0428417,-0.431768
0.24,0.95,0.605469,0.0309575,-0.407382
0.24,0.96,0.673232,0.0209709,-0.382996
0.24,0.97,0.746567,0.0128818,-0.358611
0.24,0.98,0.825473,0.00669032,-0.334225
0.24,0.99,0.909951,0.00239638,-0.309839
0.24,1,1,-1.94573e-32,-0.285453
0.25,0,-8.23444e-34,3.438e-33,-0.0519307
0.25,0.01,-0.00271309,0.000184989,-0.0505893
0.25,0.02,-0.00534519,0.000511894,-0.0492478
0.25,0.03,-0.00789629,0.000980714,-0.0479064
0.25,0.04,-0.0103664,0.00159145,-0.046565
0.25,0.05,-0.0127555,0.0023441,-0.0452236
0.25,0.06,-0.0150954,0.00327172,-0.043858
0.25,0.07,-0.0174407,0.00434626,-0.0424924
0.25,0.08,-0.0197916,0.00556774,-0.0411269
0.25,0.09,-0.0221478,0.00693614,-0.0397613
0.25,0.1,-0.0245095,0.00845148,-0.0383957
0.25,0.11,-0.0267545,0.0101013,-0.0382162
0.25,0.12,-0.0289772,0.0118418,-0.0380367
0.25,0.13,-0.0311775,0.013673,-0.0378572
0.25,0.14,-0.0333555,0.0155948,-0.0376777
0.25,0.15,-0.0355111,0.0176073,-0.0374981
0.25,0.16,-0.0376593,0.0197451,-0.0372372
0.25,0.17,-0.0397973,0.0219951,-0.0369763
0.25,0.18,-0.0419251,0.0243572,-0.0367153
0.25,0.19,-0.0440426,0.0268314,-0.0364544
0.25,0.2,-0.0461499,0.0294178,-0.0361934
0.25,0.21,-0.0482735,0.0321425,-0.0370363
0.25,0.22,-0.0504094,0.0349506,-0.0378793
0.25,0.23,-0.0525574,0.037842,-0.0387222
0.25,0.24,-0.0547175,0.0408166,-0.0395651
0.25,0.25,-0.0568898,0.0438745,-0.040408
0.25,0.26,-0.0590821,0.0470521,-0.0413887
0.25,0.27,-0.0612843,0.0503387,-0.0423694
0.25,0.28,-0.0634963,0.0537342,-0.0433501
0.25,0.29,-0.0657181,0.0572388,-0.0443308
0.25,0.3,-0.0679498,0.0608523,-0.0453115
0.25,0.31,-0.0702718,0.0646369,-0.047385
0.25,0.32,-0.0725967,0.0684935,-0.0494586
0.25,0.33,-0.0749246,0.072422,-0.0515321
0.25,0.34,-0.0772554,0.0764224,-0.0536057
0.25,0.35,-0.0795892,0.0804948,-0.0556792
0.25,0.36,-0.0819487,0.0846739,-0.0583277
0.25,0.37,-0.0843228,0.0889642,-0.0609762
0.25,0.38,-0.0867115,0.0933658,-0.0636246
0.25,0.39,-0.0891148,0.0978786,-0.0662731
0.25,0.4,-0.0915327,0.102503,-0.0689215
0.25,0.41,-0.0940971,0.107321,-0.0725692
0.25,0.42,-0.0965855,0.112163,-0.0762169
0.25,0.43,-0.0989977,0.117028,-0.0798646
0.25,0.44,-0.101334,0.121917,-0.0835123
0.25,0.45,-0.103594,0.126829,-0.08716
0.25,0.46,-0.105828,0.131775,-0.0922269
0.25,0.47,-0.108049,0.136807,-0.0972938
0.25,0.48,-0.110256,0.141923,-0.102361
0.25,0.49,-0.112449,0.147124,-0.107428
0.25,0.5,-0.114628,0.15241,-0.112495
0.25,0.51,-0.116965,0.157856,-0.118065
0.25,0.52,-0.11903,0.163194,-0.123635
0.25,0.53,-0.120825,0.168424,-0.129205
0.25,0.54,-0.122348,0.173544,-0.134775
0.25,0.55,-0.1236,0.178555,-0.140345
0.25,0.56,-0.124672,0.183385,-0.148718
0.25,0.57,-0.125646,0.188209,-0.157091
0.25,0.58,-0.12652,0.193027,-0.165464
0.25,0.59,-0.127296,0.197839,-0.173837
0.25,0.6,-0.127972,0.202645,-0.18221
0.25,0.61,-0.128752,0.207426,-0.189386
0.25,0.62,-0.128866,0.211838,-0.196561
0.25,0.63,-0.128315,0.21588,-0.203737
0.25,0.64,-0.127099,0.219552,-0.210913
0.25,0.65,-0.125217,0.222854,-0.218089
0.25,0.66,-0.122703,0.225428,-0.231539
0.25,0.67,-0.119862,0.227716,-0.244989
0.25,0.68,-0.116696,0.22972,-0.258439
0.25,0.69,-0.113204,0.231437,-0.27189
0.25,0.7,-0.109386,0.23287,-0.28534
0.25,0.71,-0.10504,0.233533,-0.29162
0.25,0.72,-0.0992479,0.233552,-0.2979
0.25,0.73,-0.0920107,0.232926,-0.30418
0.25,0.74,-0.0833281,0.231656,-0.310461
0.25,0.75,-0.0732,0.229742,-0.316741
0.25,0.76,-0.0610751,0.226606,-0.334464
0.25,0.77,-0.0479826,0.222482,-0.352188
0.25,0.78,-0.0339224,0.217371,-0.369911
0.25,0.79,-0.0188947,0.211273,-0.387634
0.25,0.8,-0.00289936,0.204188,-0.405357
0.25,0.81,0.0171912,0.195245,-0.404912
0.25,0.82,0.0398313,0.18601,-0.404466
0.25,0.83,0.065021,0.176486,-0.40402
0.25,0.84,0.0927601,0.166671,-0.403574
0.25,0.85,0.123049,0.156566,-0.403128
0.25,0.86,0.156648,0.146378,-0.410263
0.25,0.87,0.193425,0.135037,-0.417398
0.25,0.88,0.23338,0.122544,-0.424533
0.25,0.89,0.276513,0.108897,-0.431668
0.25,0.9,0.322825,0.0940971,-0.438803
0.25,0.91,0.376836,0.0791056,-0.429377
0.25,0.92,0.43345,0.0650425,-0.419951
0.25,0.93,0.492667,0.0519077,-0.410524
0.25,0.94,0.554487,0.0397013,-0.401098
0.25,0.95,0.618911,0.0284232,-0.391672
0.25,0.96,0.683985,0.0189434,-0.367286
0.25,0.97,0.754631,0.0113612,-0.3429
0.25,0.98,0.830849,0.0056766,-0.318515
0.25,0.99,0.912639,0.00188952,-0.294129
0.25,1,1,-1.99068e-32,-0.269743
0.26,0,-9.79281e-34,3.35697e-33,-0.0513883
0.26,0.01,-0.00288378,0.000178103,-0.0500468
0.26,0.02,-0.00568657,0.000498121,-0.0487054
0.26,0.03,-0.00840837,0.000960054,-0.047364
0.26,0.04,-0.0110492,0.0015639,-0.0460226
0.26,0.05,-0.013609,0.00230967,-0.0446811
0.26,0.06,-0.0160878,0.00319735,-0.0433397
0.26,0.07,-0.0185647,0.00428217,-0.0419741
0.26,0.08,-0.0210472,0.00551393,-0.0406086
0.26,0.09,-0.023535,0.00689262,-0.039243
0.26,0.1,-0.0260284,0.00841823,-0.0378774
0.26,0.11,-0.0283803,0.0100451,-0.0376979
0.26,0.12,-0.0307099,0.0117627,-0.0375184
0.26,0.13,-0.0330171,0.0135709,-0.0373389
0.26,0.14,-0.035302,0.0154698,-0.0371594
0.26,0.15,-0.0375646,0.0174593,-0.0369799
0.26,0.16,-0.0398048,0.0195395,-0.0368004
0.26,0.17,-0.0420504,0.0217946,-0.0365394
0.26,0.18,-0.0442857,0.0241618,-0.0362785
0.26,0.19,-0.0465109,0.0266412,-0.0360175
0.26,0.2,-0.0487258,0.0292326,-0.0357566
0.26,0.21,-0.0509457,0.0319054,-0.0365995
0.26,0.22,-0.0531777,0.0346615,-0.0374424
0.26,0.23,-0.0554219,0.0375009,-0.0382853
0.26,0.24,-0.0576783,0.0404235,-0.0391282
0.26,0.25,-0.0599468,0.0434295,-0.0399711
0.26,0.26,-0.0622274,0.0465188,-0.040814
0.26,0.27,-0.0645399,0.0497939,-0.0417947
0.26,0.28,-0.0668622,0.053178,-0.0427754
0.26,0.29,-0.0691943,0.0566711,-0.0437561
0.26,0.3,-0.0715362,0.0602732,-0.0447368
0.26,0.31,-0.0739501,0.06397,-0.0468104
0.26,0.32,-0.0763668,0.0677387,-0.0488839
0.26,0.33,-0.0787865,0.0715793,-0.0509575
0.26,0.34,-0.0812091,0.0754919,-0.053031
0.26,0.35,-0.0836347,0.0794765,-0.0551046
0.26,0.36,-0.0860632,0.083533,-0.0571782
0.26,0.37,-0.0885443,0.0877808,-0.0598266
0.26,0.38,-0.09104,0.0921398,-0.0624751
0.26,0.39,-0.0935502,0.0966101,-0.0651235
0.26,0.4,-0.0960751,0.101192,-0.067772
0.26,0.41,-0.0986983,0.105871,-0.0714197
0.26,0.42,-0.101245,0.110573,-0.0750674
0.26,0.43,-0.103716,0.115299,-0.078715
0.26,0.44,-0.106111,0.120048,-0.0823627
0.26,0.45,-0.10843,0.12482,-0.0860104
0.26,0.46,-0.110673,0.129616,-0.0896581
0.26,0.47,-0.112956,0.134544,-0.094725
0.26,0.48,-0.115226,0.139557,-0.099792
0.26,0.49,-0.117481,0.144655,-0.104859
0.26,0.5,-0.119723,0.149837,-0.109926
0.26,0.51,-0.122014,0.155074,-0.115496
0.26,0.52,-0.124034,0.160201,-0.121066
0.26,0.53,-0.125783,0.16522,-0.126636
0.26,0.54,-0.12726,0.17013,-0.132206
0.26,0.55,-0.128466,0.174931,-0.137776
0.26,0.56,-0.129401,0.179623,-0.143346
0.26,0.57,-0.130294,0.184218,-0.151719
0.26,0.58,-0.131088,0.188808,-0.160092
0.26,0.59,-0.131783,0.193391,-0.168465
0.26,0.6,-0.132378,0.197967,-0.176838
0.26,0.61,-0.132861,0.202448,-0.184014
0.26,0.62,-0.132679,0.20656,-0.19119
0.26,0.63,-0.131831,0.210301,-0.198366
0.26,0.64,-0.130318,0.213673,-0.205542
0.26,0.65,-0.128139,0.216675,-0.212718
0.26,0.66,-0.125295,0.219307,-0.219894
0.26,0.67,-0.122049,0.221178,-0.233344
0.26,0.68,-0.118478,0.222764,-0.246794
0.26,0.69,-0.11458,0.224064,-0.260244
0.26,0.7,-0.110356,0.225079,-0.273694
0.26,0.71,-0.105304,0.225476,-0.279974
0.26,0.72,-0.0988053,0.225228,-0.286254
0.26,0.73,-0.0908616,0.224336,-0.292535
0.26,0.74,-0.0814724,0.222799,-0.298815
0.26,0.75,-0.0706378,0.220618,-0.305095
0.26,0.76,-0.0583578,0.217793,-0.311376
0.26,0.77,-0.0441908,0.213346,-0.329099
0.26,0.78,-0.0290563,0.207911,-0.346822
0.26,0.79,-0.0129541,0.201489,-0.364545
0.26,0.8,0.00411564,0.19408,-0.382269
0.26,0.81,0.024906,0.185401,-0.381823
0.26,0.82,0.0482458,0.176432,-0.381377
0.26,0.83,0.0741352,0.167172,-0.380931
0.26,0.84,0.102574,0.157622,-0.380485
0.26,0.85,0.133563,0.147782,-0.380039
0.26,0.86,0.1671,0.137651,-0.379594
0.26,0.87,0.204704,0.126906,-0.386729
0.26,0.88,0.245485,0.115008,-0.393864
0.26,0.89,0.289444,0.101957,-0.400999
0.26,0.9,0.336582,0.0877532,-0.408134
0.26,0.91,0.389767,0.0736261,-0.398707
0.26,0.92,0.445556,0.0604274,-0.389281
0.26,0.93,0.503947,0.048157,-0.379855
0.26,0.94,0.564941,0.036815,-0.370428
0.26,0.95,0.628538,0.0264013,-0.361002
0.26,0.96,0.694738,0.016916,-0.351576
0.26,0.97,0.762696,0.00984065,-0.32719
0.26,0.98,0.836226,0.00466287,-0.302804
0.26,0.99,0.915327,0.00138265,-0.278419
0.26,1,1,2.40847e-19,-0.254033
0.27,0,-1.22106e-33,3.15777e-33,-0.0508458
0.27,0.01,-0.00305448,0.000171216,-0.0495044
0.27,0.02,-0.00602796,0.000484347,-0.048163
0.27,0.03,-0.00892044,0.000939394,-0.0468216
0.27,0.04,-0.0117319,0.00153636,-0.0454801
0.27,0.05,-0.0144624,0.00227524,-0.0441387
0.27,0.06,-0.0171119,0.00315603,-0.0427973
0.27,0.07,-0.0196804,0.00417874,-0.0414559
0.27,0.08,-0.0222945,0.00542077,-0.0400903
0.27,0.09,-0.0249139,0.00680974,-0.0387247
0.27,0.1,-0.0275389,0.00834564,-0.0373591
0.27,0.11,-0.0299977,0.00994958,-0.0371796
0.27,0.12,-0.0324343,0.0116442,-0.0370001
0.27,0.13,-0.0348484,0.0134294,-0.0368206
0.27,0.14,-0.0372402,0.0153054,-0.0366411
0.27,0.15,-0.0396097,0.017272,-0.0364616
0.27,0.16,-0.0419569,0.0193292,-0.0362821
0.27,0.17,-0.0442817,0.0214772,-0.0361026
0.27,0.18,-0.0466247,0.0238495,-0.0358416
0.27,0.19,-0.0489574,0.0263339,-0.0355807
0.27,0.2,-0.0512799,0.0289305,-0.0353197
0.27,0.21,-0.053596,0.0315513,-0.0361626
0.27,0.22,-0.0559243,0.0342555,-0.0370055
0.27,0.23,-0.0582647,0.0370429,-0.0378485
0.27,0.24,-0.0606173,0.0399135,-0.0386914
0.27,0.25,-0.062982,0.0428675,-0.0395343
0.27,0.26,-0.0653589,0.0459048,-0.0403772
0.27,0.27,-0.0677479,0.0490254,-0.0412201
0.27,0.28,-0.0701805,0.0523981,-0.0422008
0.27,0.29,-0.0726229,0.0558798,-0.0431815
0.27,0.3,-0.0750751,0.0594705,-0.0441622
0.27,0.31,-0.0775808,0.0630793,-0.0462357
0.27,0.32,-0.0800893,0.0667602,-0.0483093
0.27,0.33,-0.0826008,0.070513,-0.0503828
0.27,0.34,-0.0851153,0.0743377,-0.0524564
0.27,0.35,-0.0876327,0.0782344,-0.05453
0.27,0.36,-0.090153,0.082203,-0.0566035
0.27,0.37,-0.0926762,0.0862436,-0.0586771
0.27,0.38,-0.0952788,0.0905601,-0.0613255
0.27,0.39,-0.0978961,0.0949879,-0.063974
0.27,0.4,-0.100528,0.099527,-0.0666224
0.27,0.41,-0.10321,0.104067,-0.0702701
0.27,0.42,-0.105816,0.10863,-0.0739178
0.27,0.43,-0.108346,0.113216,-0.0775655
0.27,0.44,-0.110799,0.117826,-0.0812132
0.27,0.45,-0.113177,0.122459,-0.0848609
0.27,0.46,-0.115478,0.127115,-0.0885086
0.27,0.47,-0.117703,0.131794,-0.0921562
0.27,0.48,-0.120035,0.136704,-0.0972232
0.27,0.49,-0.122354,0.141698,-0.10229
0.27,0.5,-0.124658,0.146777,-0.107357
0.27,0.51,-0.126904,0.151803,-0.112927
0.27,0.52,-0.128878,0.156721,-0.118497
0.27,0.53,-0.130581,0.161529,-0.124067
0.27,0.54,-0.132013,0.166228,-0.129637
0.27,0.55,-0.133173,0.170819,-0.135207
0.27,0.56,-0.134063,0.175301,-0.140777
0.27,0.57,-0.134681,0.179674,-0.146347
0.27,0.58,-0.135394,0.184034,-0.15472
0.27,0.59,-0.136008,0.188388,-0.163093
0.27,0.6,-0.136523,0.192736,-0.171466
0.27,0.61,-0.136709,0.196917,-0.178642
0.27,0.62,-0.13623,0.200728,-0.185818
0.27,0.63,-0.135085,0.204169,-0.192994
0.27,0.64,-0.133275,0.20724,-0.20017
0.27,0.65,-0.1308,0.209942,-0.207346
0.27,0.66,-0.127659,0.212274,-0.214522
0.27,0.67,-0.123853,0.214236,-0.221698
0.27,0.68,-0.119876,0.215404,-0.235148
0.27,0.69,-0.115572,0.216287,-0.248598
0.27,0.7,-0.110943,0.216884,-0.262048
0.27,0.71,-0.105184,0.217014,-0.268328
0.27,0.72,-0.097979,0.2165,-0.274609
0.27,0.73,-0.0893288,0.215341,-0.280889
